School Name,Address,Image,Educational System,Educational Stages
 مدارس الافاق العالمية,الموقع - جدة - حي الحمراء – تقاطع شارع حائل مع عرفات .جدة,https://schoolynetwork.com/images/sobipro/entries/258/thumb_21270779_10155177549439011_4967048559942481373_n.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس سكاكا العالمية,- الموقع - مخرج منطقة الجوف - مدينة سكاكا - حي الاداري – شارع التدريب المهني للبنات - خلف أسواق السيف تاونسكاكا,https://schoolynetwork.com/images/sobipro/entries/106/thumb_sis_logo_1.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس هالي العالمية,الخبر حي الراكه الجنوبيةالخبر,https://schoolynetwork.com/images/sobipro/entries/198/thumb_download.jpg,بريطاني,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس مناهل الجيل العالمية,الموقع - مخرج 6 - حي النفل - شارع الهضبة - مفترع من طريق أبو بكر الصديق.الرياض,https://schoolynetwork.com/images/sobipro/entries/227/thumb_18423858_10154834405534011_1782581328717418282_n.jpg,امريكي,"['تمهيدي', 'ابتدائي']"
 مدارس رواد الخليج العالمية,الدمام – حي الزهور – شارع الخليج -  طريق انس بن مالكالدمام,https://schoolynetwork.com/images/sobipro/entries/265/thumb_images (1).jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس الامجاد العالمية,الموقع - - مخرج 9 حي الحمراء خلف هرفي (بنات) مخرج 9 حي الشهداء تقاطع خالد بن الوليد مع الامام سعود خلف المجلس الخليجيالرياض,School Has No Image!,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس الفارس العالمية,- الموقع - مخرج 7 - حي التعاون - شارع ابي سعد ابن محمد - قريب من شارع حائلالرياض,School Has No Image!,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس نور المعارف العالمية,الرياض – حي السليمانية – شارع 30الرياض,https://schoolynetwork.com/images/sobipro/entries/271/thumb_images.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس نوره العالمية,الرياض,https://schoolynetwork.com/images/sobipro/entries/283/thumb_1.jpg,School System Not Defined!,Education Stages Not Defined!
 مدارس الابداع العالمية - فرع عرقة,- الموقع - مخرج 1 ومقابلة من الجهة الجنوبية الغربية مخرج 35 - حي عرقة- شارع الامير مشعل بن عبد العزيز.الرياض,https://schoolynetwork.com/images/sobipro/entries/213/thumb_17361956_10154679211459011_2516544981230736256_n.jpg,School System Not Defined!,"['تمهيدي', 'ابتدائي']"
 مدارس أنوار التعليم العالمية,مخرج 5 - حي المصيف - شارع الامير عبد المحسن بن جلويالرياض,https://schoolynetwork.com/images/sobipro/entries/37/thumb_6423367925374071729454632655856635947253760n.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس الرائد العالمية,- الموقع - مخرج 7 - حي الوادي - شارع عبد الله المخضوبالرياض,https://schoolynetwork.com/images/sobipro/entries/231/thumb_20663734_10155120120414011_5757603823578622873_n.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس الكورنيش العالمية,جدة . حي الرحاب ( ممشي الرحاب .صفو )جدة,https://schoolynetwork.com/images/sobipro/entries/183/thumb_vwzsxmSNla_cGCQmd3LsLQFrKtITBVfK.jpg,بريطاني,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس الرواد العالمية,الموقع - مخرج 6 - حي النزهة - شارع أبي سفيان حرب متفرع من طريق ابي بكر الصديق / بجوار شارع حائل - متفرع من طريق الامام سعود.الرياض,https://schoolynetwork.com/images/sobipro/entries/226/thumb_18057912_10154781057224011_3679014773622301934_n.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس البرامج العالمية,الخبر - حي قرطبةالخبر,https://schoolynetwork.com/images/sobipro/entries/205/thumb_share_efFwqzxDdOcou1cW2wA9cX_kSQm5kL8N.png,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس المتحدة العالمية,- الموقع - وسط الرياض - حي السليمانية – شارع الرويتع متفرع من شارع الأمير سلطان بن عبد العزيزالرياض,https://schoolynetwork.com/images/sobipro/entries/251/thumb_21192949_10155176941384011_460141839406116812_n.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس نوره العالمية,الرياض,https://schoolynetwork.com/images/sobipro/entries/283/thumb_1.jpg,School System Not Defined!,Education Stages Not Defined!
 مدرسة براعم عالمى الصغير,حى المحمدية 5Jeddah,https://schoolynetwork.com/images/sobipro/entries/417/thumb_img20190720063532611.jpg,امريكي,['تمهيدي']
 مدارس الجودة الأهلية,مخرج ٩ بجوار النخيل مولالرياض,https://schoolynetwork.com/images/sobipro/entries/174/thumb_twitter-01.jpg,أخرى,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس دار العلوم,Al Mizan St. Al FalahRiyadh,https://schoolynetwork.com/images/sobipro/entries/54/thumb_dar-aluloom_logo.png,ماليزي,"['تمهيدي', 'ابتدائي']"
 مدارس فواق العالمية,أم الحمام الشرقي - طريق الأمير تركي بن عبد العزيز – تقاطع مع طريق مكة ( خريص ) خلف شركة أبانا . ( قريب من مخرج 1 من الدائري الشمالي مخرج 12 من طريق خرالرياض,https://schoolynetwork.com/images/sobipro/entries/252/thumb_24899864_10155431640319011_3581339002318135781_n.jpg,امريكي,"['تمهيدي', 'ابتدائي']"
 مدارس المينا العالمية,مخرج 12 – حي السليمانية – شارع العيينة – متفرع من شارع الملك محمد الخامسالرياض,https://schoolynetwork.com/images/sobipro/entries/142/thumb_almeena.png,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس سما الرياض العالمية,حي الوشام - شارع زياد ابن الوليد بجوار مبني التليفزيون  Alwasham district – zeyad ibn Alwaleed Street – besides television buildingالرياض,https://schoolynetwork.com/images/sobipro/entries/179/thumb_sama-logo.png,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس دار العلوم,Al Mizan St. Al FalahRiyadh,https://schoolynetwork.com/images/sobipro/entries/54/thumb_dar-aluloom_logo.png,ماليزي,"['تمهيدي', 'ابتدائي']"
 مدارس نجمة الألفية العالمية,حي السليمانية - خلف مدينة الملك فهد الطبيةالرياض,https://schoolynetwork.com/images/sobipro/entries/177/thumb_tgDey5uv_400x400.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس القمم الخضراء العالمية,حي الشاطى – خلف مستشفى المشفى - Alsharea district – behind almashfa hospitalجدة,https://schoolynetwork.com/images/sobipro/entries/167/thumb_final logo ATIS.png,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس العالم الجديد العالمية,الدمام – حي قرطبةالدمام,https://schoolynetwork.com/images/sobipro/entries/277/thumb_91853aeb-08ff-4a95-95c4-7a462aa1559f.jpg,بريطاني,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس دار اللغات العالمية,الموقع - مخرج 4 - حي المروج - شارع ضرار بن الخطاب - متفرع من شارع تميرالرياض,https://schoolynetwork.com/images/sobipro/entries/220/thumb_17626633_10154708350719011_5558936152410233024_n.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس مناهل الجيل العالمية,الموقع - مخرج 6 - حي النفل - شارع الهضبة - مفترع من طريق أبو بكر الصديق.الرياض,https://schoolynetwork.com/images/sobipro/entries/227/thumb_18423858_10154834405534011_1782581328717418282_n.jpg,امريكي,"['تمهيدي', 'ابتدائي']"
 شروق الشمس العالمية,مخرج - حي البديعة ) غرب الرياض ) شارع الشيخ عبدالعزيز بن بازوادي نعامالرياض,https://schoolynetwork.com/images/sobipro/entries/164/thumb_xsluOxNvsckGJSq5CXdDWAnBZcsNfm3o.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس منارات الرياض العالمية,الموقع - مخرج 8 - شارع الجنادل - متفرع من الطريق الدائري الشمالي.الرياض,https://schoolynetwork.com/images/sobipro/entries/242/thumb_18268568_10154813561959011_4634718508480215101_n.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس الرائد العالمية,- الموقع - مخرج 7 - حي الوادي - شارع عبد الله المخضوبالرياض,https://schoolynetwork.com/images/sobipro/entries/231/thumb_20663734_10155120120414011_5757603823578622873_n.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس سكاكا العالمية,- الموقع - مخرج منطقة الجوف - مدينة سكاكا - حي الاداري – شارع التدريب المهني للبنات - خلف أسواق السيف تاونسكاكا,https://schoolynetwork.com/images/sobipro/entries/106/thumb_sis_logo_1.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس المينا العالمية,مخرج 12 – حي السليمانية – شارع العيينة – متفرع من شارع الملك محمد الخامسالرياض,https://schoolynetwork.com/images/sobipro/entries/142/thumb_almeena.png,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس الفيصلية العالمية,حي المربع – شارع الملك فيصلالرياض,https://schoolynetwork.com/images/sobipro/entries/281/thumb_faisalia.jpg,امريكي,"['تمهيدي', 'ابتدائي']"
 مدارس معارف المستقبل العالمية,- الموقع – مخرج 10 – حي الخليج  – شارع عمارة بن الوليد متفرع من شارع عبد العزيز بن بشر   -location,https://schoolynetwork.com/images/sobipro/entries/282/thumb_26196289_10155515863479011_3006433772802117299_n.jpg,امريكي,"['تمهيدي', 'ابتدائي']"
 مدارس النور العالمية,وسط الرياض – حي الوشام – شارع زيادة ابن الوليد ( قريب من شارع عمرو ابن العاص )الرياض,https://schoolynetwork.com/images/sobipro/entries/253/thumb_26169852_10155508134709011_7779638082672927215_n.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس أنوار التعليم العالمية,مخرج 5 - حي المصيف - شارع الامير عبد المحسن بن جلويالرياض,https://schoolynetwork.com/images/sobipro/entries/37/thumb_6423367925374071729454632655856635947253760n.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط']"
 مدارس منار الشمس العالمية,حي العليا – تقاطع شارع العليا مع طريق خريص – شارع البادرية أمام حراج العليا للكميوتر.الرياض,https://schoolynetwork.com/images/sobipro/entries/158/thumb_slis.jpg,امريكي,"['تمهيدي', 'ابتدائي', 'متوسط', 'ثانوي']"
 مدارس أشبال المستقبل الأهلية,حى القدس– مخرج ١٠– شارع سعود الكبير– شارع شبيب الليثيالرياض,https://schoolynetwork.com/images/sobipro/entries/300/thumb_1c8556244fa89f2f1c7d15a8e776bf47.jpg,أخرى,"['تمهيدي', 'ابتدائي']"
